Entry	Reviewed	Entry Name	Length	Pfam	PDB
A0A6N0LVF4	unreviewed	A0A6N0LVF4_9NOSO	329	PF12345;PF04055;	
A0A6N1YEY3	unreviewed	A0A6N1YEY3_9BACT	277	PF12345;	
A0A6N2DBF7	unreviewed	A0A6N2DBF7_9DELT	356	PF12345;PF04055;	
A0A6N2DKX8	unreviewed	A0A6N2DKX8_9CYAN	336	PF12345;PF04055;	
A0A6N2EHU4	unreviewed	A0A6N2EHU4_9CYAN	333	PF12345;	
A0A6N2EIK8	unreviewed	A0A6N2EIK8_9BACT	328	PF12345;PF04055;	
A0A6N2JRN2	unreviewed	A0A6N2JRN2_9CYAN	330	PF12345;PF04055;	
A0A6N3CPM6	unreviewed	A0A6N3CPM6_FINMA	306	PF12345;PF04055;	
A0A6N3TDM5	unreviewed	A0A6N3TDM5_PSESP	26	PF12345;	
A0A6N3TEL2	unreviewed	A0A6N3TEL2_PSESP	303	PF12345;PF04055;	
A0A6N3UIE3	unreviewed	A0A6N3UIE3_PSESP	306	PF12345;PF04055;	
A0A6N3X406	unreviewed	A0A6N3X406_9SYNE	314	PF12345;PF04055;	
A0A6N4ASW5	unreviewed	A0A6N4ASW5_9SYNE	320	PF12345;PF04055;	
A0A6N4PYC2	unreviewed	A0A6N4PYC2_9LEPT	324	PF12345;PF04055;	
A0A6N4QEU8	unreviewed	A0A6N4QEU8_9LEPT	347	PF12345;PF04055;	
A0A6N4WS26	unreviewed	A0A6N4WS26_9BACT	326	PF12345;PF04055;	
A0A6N6KKW3	unreviewed	A0A6N6KKW3_9BACT	357	PF12345;	
A0A6N6L5B1	unreviewed	A0A6N6L5B1_9PROT	321	PF12345;PF04055;	
A0A6N6MBE4	unreviewed	A0A6N6MBE4_9FLAO	351	PF12345;PF04055;	
A0A6N6NNS5	unreviewed	A0A6N6NNS5_9ACTN	681	PF12345;PF13847;PF04055;	
A0A6N6NRC3	unreviewed	A0A6N6NRC3_9ACTN	328	PF12345;PF04055;	
A0A6N6PGG9	unreviewed	A0A6N6PGG9_9BACT	318	PF12345;	
A0A6N6QCC4	unreviewed	A0A6N6QCC4_9BACT	395	PF12345;	
A0A6N6S7M5	unreviewed	A0A6N6S7M5_9BACT	294	PF12345;PF04055;	
A0A6N6TDP5	unreviewed	A0A6N6TDP5_9GAMM	331	PF12345;PF04055;	
A0A6N7C1C1	unreviewed	A0A6N7C1C1_9GAMM	330	PF12345;PF04055;	
A0A6N7ETN1	unreviewed	A0A6N7ETN1_9GAMM	319	PF12345;PF04055;	
A0A6N7LW05	unreviewed	A0A6N7LW05_9GAMM	318	PF12345;PF04055;	
A0A6N7RX71	unreviewed	A0A6N7RX71_9ACTN	327	PF12345;PF04055;	
A0A6N7RZA5	unreviewed	A0A6N7RZA5_9ACTN	685	PF12345;PF13847;PF04055;	
A0A6N7S067	unreviewed	A0A6N7S067_9ACTN	328	PF12345;PF04055;	
A0A6N7USV5	unreviewed	A0A6N7USV5_9FIRM	323	PF12345;PF04055;	
A0A6N7X5F6	unreviewed	A0A6N7X5F6_9FIRM	686	PF12345;PF04055;	
A0A6N7XD54	unreviewed	A0A6N7XD54_9FIRM	326	PF12345;PF04055;	
A0A6N7XJC7	unreviewed	A0A6N7XJC7_9FIRM	310	PF12345;PF04055;	
A0A6N8APU9	unreviewed	A0A6N8APU9_9GAMM	319	PF12345;PF04055;	
A0A6N8B1K3	unreviewed	A0A6N8B1K3_9FIRM	342	PF12345;PF04055;	
A0A6N8EL05	unreviewed	A0A6N8EL05_9GAMM	321	PF12345;PF04055;	
A0A6N8G1Q1	unreviewed	A0A6N8G1Q1_9CHRO	332	PF12345;PF04055;	
A0A6N8IM71	unreviewed	A0A6N8IM71_9ACTN	328	PF12345;PF04055;	
A0A6N8IPH0	unreviewed	A0A6N8IPH0_9ACTN	466	PF12345;PF04055;	
A0A6N8UP51	unreviewed	A0A6N8UP51_9GAMM	321	PF12345;	
A0A6N8WWY4	unreviewed	A0A6N8WWY4_9BACT	349	PF12345;PF04055;	
A0A6N8Y9E0	unreviewed	A0A6N8Y9E0_9BACT	333	PF12345;PF04055;	
A0A6N9AB50	unreviewed	A0A6N9AB50_9BACT	369	PF12345;PF04055;	
A0A6N9C689	unreviewed	A0A6N9C689_9BACT	317	PF12345;PF04055;	
A0A6N9DXX4	unreviewed	A0A6N9DXX4_9BACT	329	PF12345;PF04055;	
A0A6N9EII7	unreviewed	A0A6N9EII7_9SYNE	320	PF12345;PF04055;	
A0A6N9NPM9	unreviewed	A0A6N9NPM9_9FLAO	350	PF12345;PF04055;	
A0A6N9R1Y6	unreviewed	A0A6N9R1Y6_9RHOO	320	PF12345;PF04055;	
A0A6N9RHI9	unreviewed	A0A6N9RHI9_9BURK	320	PF12345;	
A0A6P0I7B7	unreviewed	A0A6P0I7B7_9CYAN	328	PF12345;PF04055;	
A0A6P0ITG3	unreviewed	A0A6P0ITG3_9CYAN	331	PF12345;PF04055;	
A0A6P0JLM4	unreviewed	A0A6P0JLM4_9CYAN	306	PF12345;PF04055;	
A0A6P0KAC7	unreviewed	A0A6P0KAC7_9CYAN	337	PF12345;PF04055;	
A0A6P0KLA9	unreviewed	A0A6P0KLA9_9CYAN	331	PF12345;PF04055;	
A0A6P0LIA9	unreviewed	A0A6P0LIA9_9CYAN	331	PF12345;PF04055;	
A0A6P0M3T9	unreviewed	A0A6P0M3T9_9CYAN	331	PF12345;PF04055;	
A0A6P0MQP0	unreviewed	A0A6P0MQP0_9CYAN	331	PF12345;PF04055;	
A0A6P0N281	unreviewed	A0A6P0N281_9CYAN	331	PF12345;PF04055;	
A0A6P0P1G6	unreviewed	A0A6P0P1G6_9CYAN	328	PF12345;PF04055;	
A0A6P0PDC6	unreviewed	A0A6P0PDC6_9CYAN	328	PF12345;PF04055;	
A0A6P0PPE0	unreviewed	A0A6P0PPE0_9CYAN	331	PF12345;PF04055;	
A0A6P0QGG8	unreviewed	A0A6P0QGG8_9CYAN	239	PF12345;PF04055;	
A0A6P0QZI9	unreviewed	A0A6P0QZI9_9CYAN	175	PF12345;	
A0A6P0RNC3	unreviewed	A0A6P0RNC3_9CYAN	323	PF12345;PF04055;	
A0A6P0SJY2	unreviewed	A0A6P0SJY2_9CYAN	331	PF12345;PF04055;	
A0A6P0TAS5	unreviewed	A0A6P0TAS5_9CYAN	333	PF12345;PF04055;	
A0A6P0U9N5	unreviewed	A0A6P0U9N5_9FLAO	351	PF12345;	
A0A6P0UQI1	unreviewed	A0A6P0UQI1_9FLAO	351	PF12345;PF04055;	
A0A6P0V218	unreviewed	A0A6P0V218_9CYAN	331	PF12345;PF04055;	
A0A6P0VPB1	unreviewed	A0A6P0VPB1_9CYAN	331	PF12345;PF04055;	
A0A6P0WDT3	unreviewed	A0A6P0WDT3_9CYAN	331	PF12345;PF04055;	
A0A6P0X3A3	unreviewed	A0A6P0X3A3_9CYAN	331	PF12345;PF04055;	
A0A6P0XGL6	unreviewed	A0A6P0XGL6_9CYAN	328	PF12345;PF04055;	
A0A6P0Y7C1	unreviewed	A0A6P0Y7C1_9CYAN	268	PF12345;PF04055;	
A0A6P0Y8I3	unreviewed	A0A6P0Y8I3_9CYAN	85	PF12345;	
A0A6P0YQU1	unreviewed	A0A6P0YQU1_9CYAN	180	PF12345;	
A0A6P0Z5S9	unreviewed	A0A6P0Z5S9_9CYAN	107	PF12345;	
A0A6P0ZN18	unreviewed	A0A6P0ZN18_9CYAN	328	PF12345;PF04055;	
A0A6P0ZNH3	unreviewed	A0A6P0ZNH3_9CYAN	312	PF12345;PF04055;	
A0A6P0ZYY8	unreviewed	A0A6P0ZYY8_9CYAN	331	PF12345;PF04055;	
A0A6P1ACL1	unreviewed	A0A6P1ACL1_9CYAN	336	PF12345;PF04055;	
A0A6P1DQP4	unreviewed	A0A6P1DQP4_9GAMM	320	PF12345;PF04055;	
A0A6P1KIN0	unreviewed	A0A6P1KIN0_9NOSO	329	PF12345;PF04055;	
A0A6P1VKS9	unreviewed	A0A6P1VKS9_9SYNC	336	PF12345;PF04055;	
A0A6P1ZUB7	unreviewed	A0A6P1ZUB7_9CYAN	337	PF12345;PF04055;	
A0A6P2A6W3	unreviewed	A0A6P2A6W3_9GAMM	320	PF12345;PF04055;	
A0A6P2ADE5	unreviewed	A0A6P2ADE5_9CHRO	331	PF12345;PF04055;	
A0A6P2ALC4	unreviewed	A0A6P2ALC4_9BACT	335	PF12345;PF04055;	
A0A6P2AUK1	unreviewed	A0A6P2AUK1_9CYAN	335	PF12345;PF04055;	
A0A6P5ADP6	unreviewed	A0A6P5ADP6_BRABE	353	PF12345;	
A0A6S6M1T6	unreviewed	A0A6S6M1T6_9DELT	320	PF12345;PF04055;	
A0A6S6TZ12	unreviewed	A0A6S6TZ12_9GAMM	341	PF12345;PF04055;	
A0A6S6UB59	unreviewed	A0A6S6UB59_9BACT	350	PF12345;PF04055;	
A0A6T5ZDL7	unreviewed	A0A6T5ZDL7_DIALT	163	PF12345;	
A0A6U4JFP3	unreviewed	A0A6U4JFP3_9STRA	317	PF12345;PF04055;	
A0A6V1UUT3	unreviewed	A0A6V1UUT3_HETAK	466	PF12345;PF04055;	
A0A6V6Y203	unreviewed	A0A6V6Y203_9FIRM	305	PF12345;PF04055;	
A0A6V6Y5L5	unreviewed	A0A6V6Y5L5_9FIRM	305	PF12345;PF04055;	
A0A6V8F264	unreviewed	A0A6V8F264_9ARCH	319	PF12345;PF04055;	
A0A6V8LMR2	unreviewed	A0A6V8LMR2_9DELT	313	PF12345;	
A0A6V8MQ03	unreviewed	A0A6V8MQ03_9DELT	320	PF12345;	
A0A6V8MZ99	unreviewed	A0A6V8MZ99_9DELT	318	PF12345;PF04055;	
A0A6V8NB48	unreviewed	A0A6V8NB48_9DELT	320	PF12345;	
A0A7C0VX63	unreviewed	A0A7C0VX63_9BACT	114	PF12345;	
A0A7C0WLL8	unreviewed	A0A7C0WLL8_9BACT	310	PF12345;PF04055;	
A0A7C0ZYU4	unreviewed	A0A7C0ZYU4_9GAMM	320	PF12345;PF04055;	
A0A7C1AJD8	unreviewed	A0A7C1AJD8_9PROT	318	PF12345;	
A0A7C1D475	unreviewed	A0A7C1D475_9BACT	330	PF12345;PF04055;	
A0A7C1DIH1	unreviewed	A0A7C1DIH1_9BACT	455	PF12345;PF07992;PF02852;PF04055;	
A0A7C1EVS9	unreviewed	A0A7C1EVS9_9PROT	569	PF12345;PF13847;PF04055;	
A0A7C1G550	unreviewed	A0A7C1G550_9DELT	289	PF12345;	
A0A7C1GJR2	unreviewed	A0A7C1GJR2_9BACT	310	PF12345;PF04055;	
A0A7C1HAG5	unreviewed	A0A7C1HAG5_9GAMM	320	PF12345;PF04055;	
A0A7C1KGT7	unreviewed	A0A7C1KGT7_9BACT	347	PF12345;	
A0A7C1L351	unreviewed	A0A7C1L351_9BACT	90	PF12345;	
A0A7C1LLR0	unreviewed	A0A7C1LLR0_9BACT	317	PF12345;PF04055;	
A0A7C1LVI8	unreviewed	A0A7C1LVI8_9BACT	227	PF12345;PF04055;	
A0A7C1MHT7	unreviewed	A0A7C1MHT7_9BACT	731	PF12345;PF13847;	
A0A7C1N9A2	unreviewed	A0A7C1N9A2_9DELT	265	PF12345;	
A0A7C1NAR4	unreviewed	A0A7C1NAR4_9DELT	331	PF12345;PF04055;	
A0A7C1PR23	unreviewed	A0A7C1PR23_9BACT	272	PF12345;	
A0A7C1PWP3	unreviewed	A0A7C1PWP3_9BACT	326	PF12345;	
A0A7C1Q079	unreviewed	A0A7C1Q079_9BACT	144	PF12345;	
A0A7C1QAD8	unreviewed	A0A7C1QAD8_9FLAO	351	PF12345;PF04055;	
A0A7C1QI08	unreviewed	A0A7C1QI08_9PSED	320	PF12345;PF04055;	
A0A7C1QRF5	unreviewed	A0A7C1QRF5_9BACT	228	PF12345;	
A0A7C1R003	unreviewed	A0A7C1R003_9BACT	314	PF12345;	
A0A7C1RR67	unreviewed	A0A7C1RR67_9GAMM	319	PF12345;PF04055;	
A0A7C1T7C6	unreviewed	A0A7C1T7C6_9GAMM	334	PF12345;PF04055;	
A0A7C1TGI1	unreviewed	A0A7C1TGI1_9GAMM	321	PF12345;PF04055;	
A0A7C1TJR1	unreviewed	A0A7C1TJR1_9GAMM	320	PF12345;PF04055;	
A0A7C1U1H7	unreviewed	A0A7C1U1H7_9GAMM	332	PF12345;PF04055;	
A0A7C1U2H5	unreviewed	A0A7C1U2H5_9GAMM	321	PF12345;PF04055;	
A0A7C1UQG6	unreviewed	A0A7C1UQG6_9GAMM	321	PF12345;PF04055;	
A0A7C1USN2	unreviewed	A0A7C1USN2_9GAMM	322	PF12345;PF04055;	
A0A7C1VB07	unreviewed	A0A7C1VB07_9BACT	351	PF12345;PF04055;	
A0A7C1XIM2	unreviewed	A0A7C1XIM2_9GAMM	321	PF12345;PF04055;	
A0A7C1XZP8	unreviewed	A0A7C1XZP8_9GAMM	321	PF12345;PF04055;	
A0A7C1YAD9	unreviewed	A0A7C1YAD9_9GAMM	331	PF12345;PF04055;	
A0A7C2AY99	unreviewed	A0A7C2AY99_9GAMM	320	PF12345;PF04055;	
A0A7C2B3A5	unreviewed	A0A7C2B3A5_9BACT	348	PF12345;	
A0A7C2BS94	unreviewed	A0A7C2BS94_9BACT	305	PF12345;PF04055;	
A0A7C2KK39	unreviewed	A0A7C2KK39_9SPIR	323	PF12345;PF04055;	
A0A7C2KLR9	unreviewed	A0A7C2KLR9_9CHLR	340	PF12345;PF04055;	
A0A7C2M3T4	unreviewed	A0A7C2M3T4_9FLAO	351	PF12345;	
A0A7C2SN56	unreviewed	A0A7C2SN56_9BACT	380	PF12345;PF04055;	
A0A7C2SRE8	unreviewed	A0A7C2SRE8_9DELT	318	PF12345;PF04055;	
A0A7C2UGG0	unreviewed	A0A7C2UGG0_9PROT	320	PF12345;PF04055;	
A0A7C2YK50	unreviewed	A0A7C2YK50_9BACT	345	PF12345;	
A0A7C2ZFN1	unreviewed	A0A7C2ZFN1_9BACT	347	PF12345;PF04055;	
A0A7C3GIS8	unreviewed	A0A7C3GIS8_9GAMM	321	PF12345;PF04055;	
A0A7C3HA56	unreviewed	A0A7C3HA56_9GAMM	271	PF12345;PF04055;	
A0A7C3IRK6	unreviewed	A0A7C3IRK6_9DELT	338	PF12345;PF04055;	
A0A7C3JQG2	unreviewed	A0A7C3JQG2_9DELT	59	PF12345;	
A0A7C3NIP4	unreviewed	A0A7C3NIP4_9DELT	319	PF12345;PF04055;	
A0A7C3P5W8	unreviewed	A0A7C3P5W8_9DELT	319	PF12345;PF04055;	
A0A7C3PIY3	unreviewed	A0A7C3PIY3_9CYAN	357	PF12345;PF04055;	
A0A7C3QC10	unreviewed	A0A7C3QC10_9DELT	200	PF12345;	
A0A7C3QDF4	unreviewed	A0A7C3QDF4_9DELT	317	PF12345;	
A0A7C3RP38	unreviewed	A0A7C3RP38_9BACT	226	PF12345;	
A0A7C3S964	unreviewed	A0A7C3S964_9DELT	190	PF12345;	
A0A7C3WEQ3	unreviewed	A0A7C3WEQ3_9BACT	147	PF12345;	
A0A7C3ZUC6	unreviewed	A0A7C3ZUC6_9CYAN	334	PF12345;PF04055;	
A0A7C4AGN2	unreviewed	A0A7C4AGN2_9DELT	313	PF12345;PF04055;	
A0A7C4BK64	unreviewed	A0A7C4BK64_9BACT	591	PF12345;PF13847;PF04055;	
A0A7C4E975	unreviewed	A0A7C4E975_9PROT	270	PF12345;PF04055;	
A0A7C4JUG9	unreviewed	A0A7C4JUG9_9BACT	357	PF12345;	
A0A7C4QPZ2	unreviewed	A0A7C4QPZ2_9PLAN	348	PF12345;PF04055;	
A0A7C4VZQ2	unreviewed	A0A7C4VZQ2_9DELT	328	PF12345;PF04055;	
A0A7C5CL94	unreviewed	A0A7C5CL94_9GAMM	317	PF12345;PF04055;	
A0A7C5EJ04	unreviewed	A0A7C5EJ04_9BACT	316	PF12345;PF04055;	
A0A7C5F7X6	unreviewed	A0A7C5F7X6_9BACT	345	PF12345;PF04055;	
A0A7C5HPY1	unreviewed	A0A7C5HPY1_9DELT	304	PF12345;PF04055;	
A0A7C5JBB9	unreviewed	A0A7C5JBB9_9GAMM	321	PF12345;PF04055;	
A0A7C5L4F9	unreviewed	A0A7C5L4F9_9GAMM	294	PF12345;PF04055;	
A0A7C5N4Z7	unreviewed	A0A7C5N4Z7_9GAMM	320	PF12345;PF04055;	
A0A7C5NBD1	unreviewed	A0A7C5NBD1_9GAMM	324	PF12345;PF04055;	
A0A7C5PEB9	unreviewed	A0A7C5PEB9_9BACT	332	PF12345;PF04055;	
A0A7C5PJQ4	unreviewed	A0A7C5PJQ4_9BACT	334	PF12345;PF04055;	
A0A7C5PVI7	unreviewed	A0A7C5PVI7_9GAMM	325	PF12345;PF04055;	
A0A7C5Q7K8	unreviewed	A0A7C5Q7K8_9GAMM	31	PF12345;	
A0A7C5QKT0	unreviewed	A0A7C5QKT0_9DELT	311	PF12345;PF04055;	
A0A7C5R8Z5	unreviewed	A0A7C5R8Z5_9PLAN	328	PF12345;PF04055;	
A0A7C5SFC4	unreviewed	A0A7C5SFC4_9BACT	333	PF12345;PF04055;	
A0A7C5ZF49	unreviewed	A0A7C5ZF49_9BACT	332	PF12345;PF04055;	
A0A7C6KT06	unreviewed	A0A7C6KT06_9FIRM	335	PF12345;PF04055;	
A0A7C6RJQ8	unreviewed	A0A7C6RJQ8_9RHOO	334	PF12345;PF04055;	
A0A7C6RW98	unreviewed	A0A7C6RW98_9GAMM	331	PF12345;PF04055;	
A0A7C7D4A9	unreviewed	A0A7C7D4A9_9FIRM	338	PF12345;PF04055;	
A0A7C7D8P5	unreviewed	A0A7C7D8P5_9FIRM	327	PF12345;PF04055;	
A0A7C7GAL3	unreviewed	A0A7C7GAL3_9GAMM	321	PF12345;PF04055;	
A0A7C7IKQ8	unreviewed	A0A7C7IKQ8_9FLAO	351	PF12345;PF04055;	
A0A7C7MVP6	unreviewed	A0A7C7MVP6_9FLAO	355	PF12345;PF04055;	
A0A7C7P3G7	unreviewed	A0A7C7P3G7_9FLAO	354	PF12345;PF04055;	
A0A7C7U6F5	unreviewed	A0A7C7U6F5_9DELT	341	PF12345;PF04055;	
A0A7C7UF01	unreviewed	A0A7C7UF01_9GAMM	321	PF12345;PF04055;	
A0A7C7Y0C9	unreviewed	A0A7C7Y0C9_9DELT	316	PF12345;	
A0A7C7YJJ9	unreviewed	A0A7C7YJJ9_9DELT	307	PF12345;PF04055;	
A0A7C7YZJ8	unreviewed	A0A7C7YZJ8_9GAMM	347	PF12345;PF04055;	
A0A7C7Z7M5	unreviewed	A0A7C7Z7M5_9BACT	315	PF12345;	
A0A7C7ZKN9	unreviewed	A0A7C7ZKN9_9GAMM	316	PF12345;PF04055;	
A0A7C8AP93	unreviewed	A0A7C8AP93_9DELT	99	PF12345;	
A0A7C8AXY6	unreviewed	A0A7C8AXY6_9DELT	319	PF12345;	
A0A7C8B6H9	unreviewed	A0A7C8B6H9_9DELT	319	PF12345;	
A0A7C8CXG9	unreviewed	A0A7C8CXG9_9BACT	345	PF12345;PF04055;	
A0A7C8DGN1	unreviewed	A0A7C8DGN1_9DELT	311	PF12345;PF04055;	
A0A7C8EPP0	unreviewed	A0A7C8EPP0_9DELT	334	PF12345;PF04055;	
A0A7C8ESX5	unreviewed	A0A7C8ESX5_9DELT	319	PF12345;PF04055;	
A0A7C9BHS0	unreviewed	A0A7C9BHS0_9BACT	349	PF12345;PF04055;	
A0A7C9JF91	unreviewed	A0A7C9JF91_9BACT	676	PF12345;PF13847;PF04055;	
A0A7C9TXS7	unreviewed	A0A7C9TXS7_9CYAN	335	PF12345;PF04055;	
A0A7D3UTC3	unreviewed	A0A7D3UTC3_9PROT	309	PF12345;PF04055;	
A0A7D3WYU4	unreviewed	A0A7D3WYU4_9BACT	348	PF12345;PF04055;	
A0A7D4BWS6	unreviewed	A0A7D4BWS6_9BACT	349	PF12345;PF04055;	
A0A7D4J8M6	unreviewed	A0A7D4J8M6_FINMA	306	PF12345;PF04055;	
A0A7D5I828	unreviewed	A0A7D5I828_9PSED	325	PF12345;PF04055;	
A0A7D5NH43	unreviewed	A0A7D5NH43_9PROT	332	PF12345;PF04055;	
A0A7D7LHY1	unreviewed	A0A7D7LHY1_9NOSO	330	PF12345;PF04055;	
A0A7D7VNK7	unreviewed	A0A7D7VNK7_9FLAO	350	PF12345;PF04055;	
A0A7D7ZJ20	unreviewed	A0A7D7ZJ20_9BACT	331	PF12345;PF04055;	
A0A7D7ZNH3	unreviewed	A0A7D7ZNH3_9GAMM	320	PF12345;PF04055;	
A0A7D8UDH0	unreviewed	A0A7D8UDH0_9PLAN	349	PF12345;PF04055;	
A0A7G1H156	unreviewed	A0A7G1H156_9BACT	322	PF12345;PF04055;	
A0A7G2RZ96	unreviewed	A0A7G2RZ96_9GAMM	319	PF12345;PF04055;	
A0A7G2T5J1	unreviewed	A0A7G2T5J1_9FLAO	355	PF12345;PF04055;	
A0A7G3BHJ7	unreviewed	A0A7G3BHJ7_9FLAO	351	PF12345;PF04055;	
A0A7G3FHE7	unreviewed	A0A7G3FHE7_9BACT	349	PF12345;PF04055;	
A0A7G5GRR6	unreviewed	A0A7G5GRR6_9BACT	348	PF12345;PF04055;	
A0A7G6YNX4	unreviewed	A0A7G6YNX4_9BACT	349	PF12345;PF04055;	
A0A7G7KF88	unreviewed	A0A7G7KF88_9SYNE	324	PF12345;PF04055;	
A0A7G7KS84	unreviewed	A0A7G7KS84_9SYNE	341	PF12345;PF04055;	
A0A7G7RMH2	unreviewed	A0A7G7RMH2_9PSED	325	PF12345;PF04055;	
A0A7G7VPK2	unreviewed	A0A7G7VPK2_9CYAN	328	PF12345;PF04055;	
A0A7G7WCM5	unreviewed	A0A7G7WCM5_9BACT	348	PF12345;PF04055;	
A0A7G8CAV8	unreviewed	A0A7G8CAV8_9SYNE	315	PF12345;PF04055;	
A0A7G8D0U5	unreviewed	A0A7G8D0U5_9SYNE	315	PF12345;PF04055;	
A0A7G8DC10	unreviewed	A0A7G8DC10_9SYNE	332	PF12345;PF04055;	
A0A7G8DND9	unreviewed	A0A7G8DND9_9SYNE	346	PF12345;PF04055;	
A0A7G8DVY3	unreviewed	A0A7G8DVY3_9SYNE	314	PF12345;PF04055;	
A0A7G8E6N8	unreviewed	A0A7G8E6N8_9SYNE	310	PF12345;PF04055;	
A0A7G8EEL4	unreviewed	A0A7G8EEL4_9SYNE	294	PF12345;PF04055;	
A0A7G8EP76	unreviewed	A0A7G8EP76_9CYAN	335	PF12345;PF04055;	
A0A7G8EVQ0	unreviewed	A0A7G8EVQ0_9SYNE	298	PF12345;PF04055;	
A0A7G8F3V7	unreviewed	A0A7G8F3V7_9SYNE	270	PF12345;	
A0A7G8FMF2	unreviewed	A0A7G8FMF2_9SYNE	314	PF12345;PF04055;	
A0A7G8FUZ9	unreviewed	A0A7G8FUZ9_9SYNE	314	PF12345;PF04055;	
A0A7G8G2V1	unreviewed	A0A7G8G2V1_9SYNE	349	PF12345;PF04055;	
A0A7G8GM68	unreviewed	A0A7G8GM68_9SYNE	314	PF12345;PF04055;	
A0A7G8GT63	unreviewed	A0A7G8GT63_9SYNE	314	PF12345;PF04055;	
A0A7G8H3T2	unreviewed	A0A7G8H3T2_9SYNE	314	PF12345;PF04055;	
A0A7G8HCG3	unreviewed	A0A7G8HCG3_9SYNE	314	PF12345;PF04055;	
A0A7G8HJC9	unreviewed	A0A7G8HJC9_9SYNE	314	PF12345;PF04055;	
A0A7G8I0G2	unreviewed	A0A7G8I0G2_9SYNE	314	PF12345;PF04055;	
A0A7G8I5J2	unreviewed	A0A7G8I5J2_9SYNE	315	PF12345;PF04055;	
A0A7G8IDS6	unreviewed	A0A7G8IDS6_9SYNE	315	PF12345;PF04055;	
A0A7G8IPA7	unreviewed	A0A7G8IPA7_9SYNE	335	PF12345;PF04055;	
A0A7G8IWW8	unreviewed	A0A7G8IWW8_9SYNE	299	PF12345;PF04055;	
A0A7G8J552	unreviewed	A0A7G8J552_9SYNE	325	PF12345;PF04055;	
A0A7G8JDJ6	unreviewed	A0A7G8JDJ6_9SYNE	329	PF12345;PF04055;	
A0A7G8JLP7	unreviewed	A0A7G8JLP7_9SYNE	323	PF12345;PF04055;	
A0A7G8PS00	unreviewed	A0A7G8PS00_9FLAO	354	PF12345;PF04055;	
A0A7G8W7W5	unreviewed	A0A7G8W7W5_9FLAO	351	PF12345;PF04055;	
A0A7G8ZW39	unreviewed	A0A7G8ZW39_9PROT	347	PF12345;PF04055;	
A0A7G9LAB0	unreviewed	A0A7G9LAB0_9FLAO	351	PF12345;PF04055;	
A0A7H4GJ86	unreviewed	A0A7H4GJ86_9GAMM	319	PF12345;PF04055;	
A0A7H5EWN4	unreviewed	A0A7H5EWN4_9BACT	356	PF12345;PF04055;	
A0A7H8PIG2	unreviewed	A0A7H8PIG2_9FLAO	350	PF12345;PF04055;	
A0A7H9AP69	unreviewed	A0A7H9AP69_9FLAO	351	PF12345;PF04055;	
A0A7I0HMI8	unreviewed	A0A7I0HMI8_9LEPT	324	PF12345;PF04055;	
A0A7I8MXL1	unreviewed	A0A7I8MXL1_9DELT	335	PF12345;	
A0A7J4ICB5	unreviewed	A0A7J4ICB5_9ARCH	319	PF12345;PF04055;	
A0A7J4KIK1	unreviewed	A0A7J4KIK1_9ARCH	319	PF12345;PF04055;	
A0A7J4ZN21	unreviewed	A0A7J4ZN21_9DELT	310	PF12345;PF04055;	
A0A7J5AN70	unreviewed	A0A7J5AN70_9FLAO	350	PF12345;PF04055;	
A0A7J5WFB5	unreviewed	A0A7J5WFB5_9DELT	313	PF12345;PF04055;	
A0A7J7IJF8	unreviewed	A0A7J7IJF8_9RHOD	269	PF12345;	
A0A7J7QL74	unreviewed	A0A7J7QL74_9CHLO	425	PF12345;	
A0A7K0F0I6	unreviewed	A0A7K0F0I6_9FLAO	359	PF12345;PF04055;	
A0A7K0FLZ3	unreviewed	A0A7K0FLZ3_9SPHI	356	PF12345;PF04055;	
A0A7K0I9T8	unreviewed	A0A7K0I9T8_9ACTN	328	PF12345;PF04055;	
A0A7K0IAT0	unreviewed	A0A7K0IAT0_9ACTN	466	PF12345;PF04055;	
A0A7K0IXC3	unreviewed	A0A7K0IXC3_9DELT	322	PF12345;	
A0A7K1GBM7	unreviewed	A0A7K1GBM7_9FLAO	353	PF12345;PF04055;	
A0A7K1LNJ8	unreviewed	A0A7K1LNJ8_9FLAO	351	PF12345;PF04055;	
A0A7K1TC08	unreviewed	A0A7K1TC08_9BACT	348	PF12345;PF04055;	
A0A7K1Z115	unreviewed	A0A7K1Z115_9BACT	363	PF12345;PF04055;	
A0A7K1ZHH0	unreviewed	A0A7K1ZHH0_9BACT	381	PF12345;PF04055;	
A0A7K2C066	unreviewed	A0A7K2C066_9BACT	369	PF12345;PF04055;	
A0A7K2CEI4	unreviewed	A0A7K2CEI4_9BACT	363	PF12345;PF04055;	
A0A7K3L2H9	unreviewed	A0A7K3L2H9_9ACTN	780	PF12345;PF13847;PF04055;	
A0A7K3N6T9	unreviewed	A0A7K3N6T9_9FLAO	362	PF12345;PF04055;	
A0A7K3XW48	unreviewed	A0A7K3XW48_9ACTN	754	PF12345;PF13847;PF04055;	
A0A7K3Y116	unreviewed	A0A7K3Y116_9ACTN	335	PF12345;PF04055;	
A0A7K4E6T6	unreviewed	A0A7K4E6T6_9EURY	196	PF12345;	
A0A7K4EV77	unreviewed	A0A7K4EV77_9EURY	320	PF12345;PF04055;	
A0A7L4ZKJ6	unreviewed	A0A7L4ZKJ6_9FLAO	351	PF12345;PF04055;	
A0A7L4ZSN0	unreviewed	A0A7L4ZSN0_9BACT	348	PF12345;PF04055;	
