Entry	Reviewed	Entry Name	Length	Pfam	PDB
A0A6J4UPB5	unreviewed	A0A6J4UPB5_9CHLR	117	PF01402;	
A0A6J4UU80	unreviewed	A0A6J4UU80_9CHLR	83	PF01402;	
A0A6J4V212	unreviewed	A0A6J4V212_9CHLR	69	PF01402;	
A0A6J4VVS9	unreviewed	A0A6J4VVS9_9CYAN	95	PF01402;	
A0A6J4WIP9	unreviewed	A0A6J4WIP9_CORDP	77	PF01402;	
A0A6J4WTR7	unreviewed	A0A6J4WTR7_9DELT	95	PF01402;	
A0A6J4WUX4	unreviewed	A0A6J4WUX4_9DELT	99	PF01402;PF03683;	
A0A6J4WZ27	unreviewed	A0A6J4WZ27_CORDP	77	PF01402;	
A0A6J4X8X2	unreviewed	A0A6J4X8X2_9DELT	72	PF01402;	
A0A6J4XBD9	unreviewed	A0A6J4XBD9_9DELT	79	PF01402;	
A0A6J4XHN5	unreviewed	A0A6J4XHN5_9DELT	77	PF01402;	
A0A6J4XSM3	unreviewed	A0A6J4XSM3_9DELT	79	PF01402;	
A0A6J4XTY5	unreviewed	A0A6J4XTY5_9DELT	78	PF01402;	
A0A6J4XXS6	unreviewed	A0A6J4XXS6_9DELT	77	PF01402;	
A0A6J4Y1U0	unreviewed	A0A6J4Y1U0_9DELT	85	PF01402;	
A0A6J4Y287	unreviewed	A0A6J4Y287_9DELT	95	PF01402;	
A0A6J4Y2D6	unreviewed	A0A6J4Y2D6_9DELT	100	PF01402;PF03683;	
A0A6J4YBB4	unreviewed	A0A6J4YBB4_9DELT	77	PF01402;	
A0A6J4YCS3	unreviewed	A0A6J4YCS3_9DELT	77	PF01402;	
A0A6J4YSL2	unreviewed	A0A6J4YSL2_9DELT	103	PF01402;	
A0A6J5CWW0	unreviewed	A0A6J5CWW0_9BURK	72	PF01402;	
A0A6J5DXC9	unreviewed	A0A6J5DXC9_9BURK	69	PF01402;	
A0A6J5F8N9	unreviewed	A0A6J5F8N9_9BURK	65	PF01402;	
A0A6J5J0X5	unreviewed	A0A6J5J0X5_9BURK	58	PF01402;	
A0A6J5JT32	unreviewed	A0A6J5JT32_9BURK	58	PF01402;	
A0A6J5LFV8	unreviewed	A0A6J5LFV8_9CAUD	44	PF01402;	
A0A6J5LRE9	unreviewed	A0A6J5LRE9_9CAUD	52	PF01402;	
A0A6J5M387	unreviewed	A0A6J5M387_9CAUD	72	PF01402;	
A0A6J5S5C8	unreviewed	A0A6J5S5C8_9CAUD	69	PF01402;	
A0A6J5SGU2	unreviewed	A0A6J5SGU2_9CAUD	74	PF01402;	
A0A6J5SIJ3	unreviewed	A0A6J5SIJ3_9CAUD	47	PF01402;	
A0A6J5YI12	unreviewed	A0A6J5YI12_9ZZZZ	72	PF01402;	
A0A6J5Z5M5	unreviewed	A0A6J5Z5M5_9ZZZZ	63	PF01402;	
A0A6J5Z8J5	unreviewed	A0A6J5Z8J5_9ZZZZ	47	PF01402;	
A0A6J6C0C3	unreviewed	A0A6J6C0C3_9ZZZZ	103	PF01402;	
A0A6J6DUT6	unreviewed	A0A6J6DUT6_9ZZZZ	107	PF01402;	
A0A6J6EE59	unreviewed	A0A6J6EE59_9ZZZZ	95	PF01402;	
A0A6J6FDT5	unreviewed	A0A6J6FDT5_9ZZZZ	73	PF01402;	
A0A6J6G587	unreviewed	A0A6J6G587_9ZZZZ	65	PF01402;	
A0A6J6IAX8	unreviewed	A0A6J6IAX8_9ZZZZ	73	PF01402;	
A0A6J6IK92	unreviewed	A0A6J6IK92_9ZZZZ	72	PF01402;	
A0A6J6J9Z0	unreviewed	A0A6J6J9Z0_9ZZZZ	74	PF01402;	
A0A6J6LJV9	unreviewed	A0A6J6LJV9_9ZZZZ	83	PF01402;	
A0A6J6M0M4	unreviewed	A0A6J6M0M4_9ZZZZ	100	PF01402;	
A0A6J6ME51	unreviewed	A0A6J6ME51_9ZZZZ	98	PF01402;	
A0A6J6N7I5	unreviewed	A0A6J6N7I5_9ZZZZ	72	PF01402;	
A0A6J6NC67	unreviewed	A0A6J6NC67_9ZZZZ	126	PF01402;	
A0A6J6P7S5	unreviewed	A0A6J6P7S5_9ZZZZ	114	PF01402;	
A0A6J6QHG9	unreviewed	A0A6J6QHG9_9ZZZZ	93	PF01402;	
A0A6J6R5C6	unreviewed	A0A6J6R5C6_9ZZZZ	92	PF01402;	
A0A6J6SHR4	unreviewed	A0A6J6SHR4_9ZZZZ	85	PF01402;	
A0A6J6TTV7	unreviewed	A0A6J6TTV7_9ZZZZ	99	PF01402;	
A0A6J6TYU4	unreviewed	A0A6J6TYU4_9ZZZZ	85	PF01402;	
A0A6J6TZ91	unreviewed	A0A6J6TZ91_9ZZZZ	93	PF01402;	
A0A6J6U4A6	unreviewed	A0A6J6U4A6_9ZZZZ	96	PF01402;	
A0A6J6U8R3	unreviewed	A0A6J6U8R3_9ZZZZ	78	PF01402;	
A0A6J6UYV5	unreviewed	A0A6J6UYV5_9ZZZZ	97	PF01402;	
A0A6J6WGC5	unreviewed	A0A6J6WGC5_9ZZZZ	68	PF01402;	
A0A6J6XLE5	unreviewed	A0A6J6XLE5_9ZZZZ	77	PF01402;	
A0A6J6YBI9	unreviewed	A0A6J6YBI9_9ZZZZ	93	PF01402;	
A0A6J6YM36	unreviewed	A0A6J6YM36_9ZZZZ	81	PF01402;	
A0A6J6Z8L3	unreviewed	A0A6J6Z8L3_9ZZZZ	99	PF01402;	
A0A6J6ZBI2	unreviewed	A0A6J6ZBI2_9ZZZZ	83	PF01402;	
A0A6J7AFX2	unreviewed	A0A6J7AFX2_9ZZZZ	105	PF01402;	
A0A6J7AVQ2	unreviewed	A0A6J7AVQ2_9ZZZZ	72	PF01402;	
A0A6J7C2L2	unreviewed	A0A6J7C2L2_9ZZZZ	73	PF01402;	
A0A6J7DQZ6	unreviewed	A0A6J7DQZ6_9ZZZZ	80	PF01402;	
A0A6J7ECB6	unreviewed	A0A6J7ECB6_9ZZZZ	83	PF01402;	
A0A6J7F4T9	unreviewed	A0A6J7F4T9_9ZZZZ	68	PF01402;	
A0A6J7HBS7	unreviewed	A0A6J7HBS7_9ZZZZ	78	PF01402;	
A0A6J7HT81	unreviewed	A0A6J7HT81_9ZZZZ	91	PF01402;	
A0A6J7IZT8	unreviewed	A0A6J7IZT8_9ZZZZ	85	PF01402;	
A0A6J7KIT8	unreviewed	A0A6J7KIT8_9ZZZZ	73	PF01402;	
A0A6J7KPT2	unreviewed	A0A6J7KPT2_9ZZZZ	78	PF01402;	
A0A6J7KQL8	unreviewed	A0A6J7KQL8_9ZZZZ	92	PF01402;	
A0A6J7L8T2	unreviewed	A0A6J7L8T2_9ZZZZ	90	PF01402;	
A0A6J7L953	unreviewed	A0A6J7L953_9ZZZZ	80	PF01402;	
A0A6J7LV75	unreviewed	A0A6J7LV75_9ZZZZ	91	PF01402;	
A0A6J7MC61	unreviewed	A0A6J7MC61_9ZZZZ	124	PF01402;	
A0A6J7MDK1	unreviewed	A0A6J7MDK1_9ZZZZ	85	PF01402;	
A0A6J7N0U5	unreviewed	A0A6J7N0U5_9ZZZZ	91	PF01402;	
A0A6J7NDW5	unreviewed	A0A6J7NDW5_9ZZZZ	73	PF01402;	
A0A6J7NNK9	unreviewed	A0A6J7NNK9_9ZZZZ	78	PF01402;	
A0A6J7NNS3	unreviewed	A0A6J7NNS3_9ZZZZ	83	PF01402;	
A0A6J7NTP7	unreviewed	A0A6J7NTP7_9ZZZZ	88	PF01402;	
A0A6J7NVX4	unreviewed	A0A6J7NVX4_9ZZZZ	77	PF01402;	
A0A6J7P207	unreviewed	A0A6J7P207_9ZZZZ	98	PF01402;	
A0A6J7PJ38	unreviewed	A0A6J7PJ38_9ZZZZ	87	PF01402;	
A0A6J7PSG8	unreviewed	A0A6J7PSG8_9ZZZZ	93	PF01402;	
A0A6J7PXR2	unreviewed	A0A6J7PXR2_9ZZZZ	85	PF01402;	
A0A6J7PZ57	unreviewed	A0A6J7PZ57_9ZZZZ	105	PF02661;PF01402;	
A0A6J7Q5I0	unreviewed	A0A6J7Q5I0_9ZZZZ	86	PF01402;	
A0A6J7QX62	unreviewed	A0A6J7QX62_9ZZZZ	63	PF01402;	
A0A6J7QZW2	unreviewed	A0A6J7QZW2_9ZZZZ	91	PF01402;	
A0A6J7RLL0	unreviewed	A0A6J7RLL0_9ZZZZ	81	PF01402;	
A0A6J7S7V8	unreviewed	A0A6J7S7V8_9ZZZZ	82	PF01402;	
A0A6J7SFR4	unreviewed	A0A6J7SFR4_9ZZZZ	107	PF01402;	
A0A6J7SN33	unreviewed	A0A6J7SN33_9ZZZZ	83	PF01402;	
A0A6J7SPI0	unreviewed	A0A6J7SPI0_9ZZZZ	91	PF01402;	
A0A6J7SU26	unreviewed	A0A6J7SU26_9ZZZZ	99	PF01402;	
A0A6J7T4N8	unreviewed	A0A6J7T4N8_9ZZZZ	97	PF01402;	
A0A6J7UNY2	unreviewed	A0A6J7UNY2_9ZZZZ	92	PF01402;	
A0A6J7X078	unreviewed	A0A6J7X078_9CAUD	61	PF01402;	
A0A6J7ZCL2	unreviewed	A0A6J7ZCL2_PLARU	104	PF01402;	
A0A6J7ZEE4	unreviewed	A0A6J7ZEE4_PLARU	113	PF01402;	
A0A6J7ZF17	unreviewed	A0A6J7ZF17_PLARU	63	PF01402;	
A0A6J7ZIS8	unreviewed	A0A6J7ZIS8_PLARU	92	PF01402;	
A0A6J7ZMB8	unreviewed	A0A6J7ZMB8_PLARU	331	PF01402;	
A0A6J7ZT52	unreviewed	A0A6J7ZT52_PLARU	53	PF01402;	
A0A6L2ZS68	unreviewed	A0A6L2ZS68_9ENTR	90	PF01402;	
A0A6L3AG25	unreviewed	A0A6L3AG25_9BACT	84	PF01402;	
A0A6L3AL98	unreviewed	A0A6L3AL98_9BACT	79	PF01402;	
A0A6L3EXE1	unreviewed	A0A6L3EXE1_9CHLR	85	PF01402;	
A0A6L3MDS4	unreviewed	A0A6L3MDS4_9HELI	79	PF01402;	
A0A6L3Y4Y5	unreviewed	A0A6L3Y4Y5_9HYPH	93	PF01402;	
A0A6L3Y5B2	unreviewed	A0A6L3Y5B2_9HYPH	69	PF01402;	
A0A6L3Y6K9	unreviewed	A0A6L3Y6K9_9HYPH	71	PF01402;	
A0A6L3Z2J5	unreviewed	A0A6L3Z2J5_BRUAN	145	PF01402;	
A0A6L4AG54	unreviewed	A0A6L4AG54_9DELT	89	PF01402;	
A0A6L4ATM3	unreviewed	A0A6L4ATM3_9BACT	150	PF01402;	
A0A6L4AU54	unreviewed	A0A6L4AU54_9BACT	90	PF01402;	
A0A6L4AV35	unreviewed	A0A6L4AV35_9BACT	79	PF01402;	
A0A6L4AXJ8	unreviewed	A0A6L4AXJ8_9BACT	79	PF01402;	
A0A6L4B1Z7	unreviewed	A0A6L4B1Z7_9BACT	61	PF01402;	
A0A6L4XEI2	unreviewed	A0A6L4XEI2_ECOLX	80	PF01402;	
A0A6L4XP88	unreviewed	A0A6L4XP88_ECOLX	95	PF01402;	
A0A6L4Y558	unreviewed	A0A6L4Y558_9BACT	77	PF01402;	
A0A6L4Y6D9	unreviewed	A0A6L4Y6D9_9BACT	91	PF01402;	
A0A6L4Y8G1	unreviewed	A0A6L4Y8G1_9BACT	84	PF01402;	
A0A6L4YCH1	unreviewed	A0A6L4YCH1_9RHOO	73	PF01402;	
A0A6L4YCY0	unreviewed	A0A6L4YCY0_9RHOO	75	PF01402;	
A0A6L4YQF5	unreviewed	A0A6L4YQF5_9BACT	91	PF01402;	
A0A6L4YS09	unreviewed	A0A6L4YS09_9BACT	75	PF01402;	
A0A6L4YTS3	unreviewed	A0A6L4YTS3_9BACT	69	PF01402;	
A0A6L4YWA4	unreviewed	A0A6L4YWA4_9BACT	79	PF08753;PF01402;	
A0A6L4ZRE1	unreviewed	A0A6L4ZRE1_9BACT	89	PF01402;	
A0A6L5ARQ5	unreviewed	A0A6L5ARQ5_9BACI	129	PF01402;	
A0A6L5E3Y8	unreviewed	A0A6L5E3Y8_9ENTR	97	PF01402;	
A0A6L5EDQ5	unreviewed	A0A6L5EDQ5_9ENTR	82	PF01402;	
A0A6L5ENX2	unreviewed	A0A6L5ENX2_9PSEU	76	PF01402;	
A0A6L5ERR4	unreviewed	A0A6L5ERR4_9CORY	79	PF01402;	
A0A6L5EU08	unreviewed	A0A6L5EU08_9PSEU	85	PF01402;	
A0A6L5EWJ0	unreviewed	A0A6L5EWJ0_9PSEU	65	PF01402;	
A0A6L5EWM9	unreviewed	A0A6L5EWM9_9PSEU	71	PF01402;	
A0A6L5EZY8	unreviewed	A0A6L5EZY8_9PSEU	138	PF01402;	
A0A6L5F172	unreviewed	A0A6L5F172_9PSEU	73	PF01402;	
A0A6L5F217	unreviewed	A0A6L5F217_9ACTN	74	PF01402;	
A0A6L5F2M3	unreviewed	A0A6L5F2M3_9ACTN	99	PF01402;	
A0A6L5F4Y4	unreviewed	A0A6L5F4Y4_9ACTN	75	PF01402;	
A0A6L5F5N1	unreviewed	A0A6L5F5N1_9ACTN	79	PF01402;	
A0A6L5F6E5	unreviewed	A0A6L5F6E5_9ACTN	69	PF01402;	
A0A6L5F892	unreviewed	A0A6L5F892_9ACTN	81	PF01402;	
A0A6L5FA03	unreviewed	A0A6L5FA03_9ACTN	82	PF01402;	
A0A6L5FAP4	unreviewed	A0A6L5FAP4_9ACTN	85	PF01402;	
A0A6L5FB18	unreviewed	A0A6L5FB18_9ACTN	69	PF01402;	
A0A6L5FC88	unreviewed	A0A6L5FC88_9ACTN	93	PF01402;	
A0A6L5FEL4	unreviewed	A0A6L5FEL4_9ACTN	40	PF01402;	
A0A6L5FEQ7	unreviewed	A0A6L5FEQ7_9ACTN	83	PF01402;	
A0A6L5FIX7	unreviewed	A0A6L5FIX7_9HYPH	81	PF01402;	
A0A6L5FM78	unreviewed	A0A6L5FM78_9HYPH	85	PF01402;	
A0A6L5FVV2	unreviewed	A0A6L5FVV2_9ACTN	142	PF01402;	
A0A6L5FZA1	unreviewed	A0A6L5FZA1_9ACTN	93	PF01402;	
A0A6L5G1U1	unreviewed	A0A6L5G1U1_9ACTN	78	PF01402;	
A0A6L5G1Y1	unreviewed	A0A6L5G1Y1_9ACTN	73	PF01402;	
A0A6L5G663	unreviewed	A0A6L5G663_9ACTN	87	PF01402;	
A0A6L5G6B5	unreviewed	A0A6L5G6B5_9ACTN	74	PF01402;	
A0A6L5GC38	unreviewed	A0A6L5GC38_9ACTN	83	PF01402;	
A0A6L5HCP6	unreviewed	A0A6L5HCP6_9PSED	87	PF01402;	
A0A6L5HKI6	unreviewed	A0A6L5HKI6_9PSED	90	PF01402;	
A0A6L5HL25	unreviewed	A0A6L5HL25_9PSED	52	PF01402;	
A0A6L5HMD1	unreviewed	A0A6L5HMD1_9PSED	79	PF01402;	
A0A6L5HV65	unreviewed	A0A6L5HV65_9PSED	73	PF01402;	
A0A6L5HW97	unreviewed	A0A6L5HW97_9PSED	110	PF01402;	
A0A6L5NW72	unreviewed	A0A6L5NW72_9GAMM	90	PF01402;	
A0A6L5PHQ0	unreviewed	A0A6L5PHQ0_9CAUL	122	PF01402;	
A0A6L5QXV8	unreviewed	A0A6L5QXV8_9MICO	76	PF01402;	
A0A6L5WJG1	unreviewed	A0A6L5WJG1_9PROT	73	PF01402;	
A0A6L5XTF8	unreviewed	A0A6L5XTF8_9ACTN	88	PF01402;	
A0A6L5Y3B3	unreviewed	A0A6L5Y3B3_9FIRM	150	PF05713;PF01402;	
A0A6L5YUJ1	unreviewed	A0A6L5YUJ1_9FIRM	120	PF05713;PF01402;	
A0A6L5Z843	unreviewed	A0A6L5Z843_9ACTN	106	PF01402;	
A0A6L5ZF44	unreviewed	A0A6L5ZF44_9ACTN	82	PF01402;	
A0A6L5ZIE2	unreviewed	A0A6L5ZIE2_9ACTN	124	PF01402;	
A0A6L5ZIG5	unreviewed	A0A6L5ZIG5_9ACTN	88	PF01402;	
A0A6L5ZJA4	unreviewed	A0A6L5ZJA4_9ACTN	78	PF01402;	
A0A6L6AD21	unreviewed	A0A6L6AD21_9ACTN	63	PF01402;	
A0A6L6C5C0	unreviewed	A0A6L6C5C0_9ACTN	68	PF01402;	
A0A6L6F285	unreviewed	A0A6L6F285_9ACTN	88	PF01402;	
A0A6L6F415	unreviewed	A0A6L6F415_9ACTN	107	PF01402;	
A0A6L6FC02	unreviewed	A0A6L6FC02_9GAMM	97	PF01402;	
A0A6L6G3U0	unreviewed	A0A6L6G3U0_9GAMM	97	PF01402;	
A0A6L6GN19	unreviewed	A0A6L6GN19_9GAMM	93	PF01402;	
A0A6L6HDH4	unreviewed	A0A6L6HDH4_9GAMM	93	PF01402;	
A0A6L6HRU4	unreviewed	A0A6L6HRU4_9RHOB	179	PF01402;	
A0A6L6HUU8	unreviewed	A0A6L6HUU8_9RHOB	191	PF01402;	
A0A6L6HUZ1	unreviewed	A0A6L6HUZ1_9RHOB	93	PF01402;	
A0A6L6HVP9	unreviewed	A0A6L6HVP9_9RHOB	63	PF01402;	
A0A6L6HXZ3	unreviewed	A0A6L6HXZ3_9RHOB	193	PF01402;	
A0A6L6IDX9	unreviewed	A0A6L6IDX9_9ESCH	97	PF01402;	
A0A6L6IT62	unreviewed	A0A6L6IT62_9RHOB	54	PF01402;	
A0A6L6J3V6	unreviewed	A0A6L6J3V6_9RHOB	55	PF01402;	
A0A6L6JHW8	unreviewed	A0A6L6JHW8_9RHOB	199	PF05713;PF01402;	
A0A6L6PEG0	unreviewed	A0A6L6PEG0_9BURK	79	PF01402;	
A0A6L6V8T7	unreviewed	A0A6L6V8T7_AGRVI	70	PF01402;	
A0A6L6Y141	unreviewed	A0A6L6Y141_9ENTR	97	PF01402;	
A0A6L7CFC0	unreviewed	A0A6L7CFC0_ECOLX	41	PF01402;	
A0A6L7CFX9	unreviewed	A0A6L7CFX9_ECOLX	71	PF01402;	
A0A6L7EIX9	unreviewed	A0A6L7EIX9_9ENTR	97	PF01402;	
A0A6L7GK11	unreviewed	A0A6L7GK11_9ACTN	75	PF01402;	
A0A6L7GLL6	unreviewed	A0A6L7GLL6_9ACTN	70	PF01402;	
A0A6L7HUL3	unreviewed	A0A6L7HUL3_9GAMM	90	PF01402;	
A0A6L7IU29	unreviewed	A0A6L7IU29_9ACTN	88	PF01402;	
A0A6L7IWS2	unreviewed	A0A6L7IWS2_9ACTN	53	PF01402;	
A0A6L7JI42	unreviewed	A0A6L7JI42_9ACTN	65	PF01402;	
A0A6L7JKR7	unreviewed	A0A6L7JKR7_9ACTN	73	PF01402;	
A0A6L7JVB1	unreviewed	A0A6L7JVB1_9BACT	94	PF01402;	
A0A6L7K6L6	unreviewed	A0A6L7K6L6_9BACT	84	PF01402;	
A0A6L7K7D8	unreviewed	A0A6L7K7D8_9BACT	94	PF01402;	
A0A6L7KA73	unreviewed	A0A6L7KA73_9BACT	56	PF01402;	
A0A6L7KAR0	unreviewed	A0A6L7KAR0_9BACT	82	PF01402;	
A0A6L7KB49	unreviewed	A0A6L7KB49_9BACT	73	PF01402;	
A0A6L7KEF7	unreviewed	A0A6L7KEF7_9BACT	73	PF01402;	
A0A6L7M1B1	unreviewed	A0A6L7M1B1_9GAMM	108	PF01402;	
A0A6L7NE16	unreviewed	A0A6L7NE16_9ACTN	67	PF01402;	
A0A6L7NEI2	unreviewed	A0A6L7NEI2_9ACTN	83	PF01402;	
A0A6L7NFQ7	unreviewed	A0A6L7NFQ7_9ACTN	87	PF01402;	
A0A6L7P1Z4	unreviewed	A0A6L7P1Z4_9BACT	79	PF01402;	
A0A6L7P4H5	unreviewed	A0A6L7P4H5_9BACT	93	PF01402;	
A0A6L7P506	unreviewed	A0A6L7P506_9BACT	72	PF01402;	
A0A6L7P6F6	unreviewed	A0A6L7P6F6_9BACT	83	PF01402;	
A0A6L7PBB6	unreviewed	A0A6L7PBB6_9CHLR	87	PF01402;	
A0A6L7PCY3	unreviewed	A0A6L7PCY3_9CHLR	83	PF01402;	
A0A6L7PDZ1	unreviewed	A0A6L7PDZ1_9CHLR	84	PF01402;	
A0A6L7PU50	unreviewed	A0A6L7PU50_9CHLR	67	PF01402;	
A0A6L7PVY4	unreviewed	A0A6L7PVY4_9CHLR	75	PF01402;	
A0A6L7PWF1	unreviewed	A0A6L7PWF1_9CHLR	83	PF01402;	
A0A6L7PWX1	unreviewed	A0A6L7PWX1_9CHLR	74	PF01402;	
A0A6L7PX64	unreviewed	A0A6L7PX64_9CHLR	87	PF01402;	
A0A6L7PYU6	unreviewed	A0A6L7PYU6_9CHLR	80	PF01402;	
A0A6L7PYV8	unreviewed	A0A6L7PYV8_9CHLR	77	PF01402;	
A0A6L7PYY7	unreviewed	A0A6L7PYY7_9CHLR	85	PF01402;	
A0A6L7PYZ4	unreviewed	A0A6L7PYZ4_9CHLR	74	PF01402;	
A0A6L7PZF4	unreviewed	A0A6L7PZF4_9CHLR	80	PF01402;	
A0A6L7PZV9	unreviewed	A0A6L7PZV9_9CHLR	74	PF01402;	
A0A6L7Q129	unreviewed	A0A6L7Q129_9CHLR	80	PF01402;	
A0A6L7QBG8	unreviewed	A0A6L7QBG8_9BACT	69	PF01402;	
A0A6L7QC63	unreviewed	A0A6L7QC63_9BACT	95	PF01402;	
A0A6L7QGW4	unreviewed	A0A6L7QGW4_9BACT	104	PF01402;	
A0A6L7QJZ6	unreviewed	A0A6L7QJZ6_9BACT	89	PF01402;	
A0A6L7R3V3	unreviewed	A0A6L7R3V3_9BACT	72	PF01402;	
A0A6L7R7T4	unreviewed	A0A6L7R7T4_9BACT	82	PF01402;	
A0A6L7R7T8	unreviewed	A0A6L7R7T8_9BACT	93	PF01402;	
A0A6L7R8H5	unreviewed	A0A6L7R8H5_9BACT	83	PF01402;	
A0A6L7REI9	unreviewed	A0A6L7REI9_9BACT	81	PF01402;	
A0A6L7SPC3	unreviewed	A0A6L7SPC3_9BACT	82	PF01402;	
A0A6L7SYL6	unreviewed	A0A6L7SYL6_9BACT	89	PF01402;	
A0A6L7TKH4	unreviewed	A0A6L7TKH4_9CHLR	91	PF01402;	
A0A6L7TLM4	unreviewed	A0A6L7TLM4_9CHLR	73	PF01402;	
A0A6L7TMH7	unreviewed	A0A6L7TMH7_9CHLR	76	PF01402;	
A0A6L7TMJ6	unreviewed	A0A6L7TMJ6_9CHLR	77	PF01402;	
A0A6L7TPM6	unreviewed	A0A6L7TPM6_9CHLR	73	PF01402;	
A0A6L7TPR5	unreviewed	A0A6L7TPR5_9CHLR	85	PF01402;	
A0A6L7TQ61	unreviewed	A0A6L7TQ61_9CHLR	74	PF01402;	
A0A6L7TQG1	unreviewed	A0A6L7TQG1_9CHLR	75	PF01402;	
A0A6L7TQK9	unreviewed	A0A6L7TQK9_9CHLR	74	PF01402;	
A0A6L7TRL3	unreviewed	A0A6L7TRL3_9CHLR	73	PF01402;	
A0A6L7TSJ2	unreviewed	A0A6L7TSJ2_9CHLR	75	PF01402;	
A0A6L7TSK7	unreviewed	A0A6L7TSK7_9CHLR	85	PF01402;	
A0A6L7TSN2	unreviewed	A0A6L7TSN2_9CHLR	65	PF01402;	
A0A6L7TTM3	unreviewed	A0A6L7TTM3_9CHLR	91	PF01402;	
A0A6L7TTX3	unreviewed	A0A6L7TTX3_9CHLR	76	PF01402;	
A0A6L7TX04	unreviewed	A0A6L7TX04_9CHLR	79	PF01402;	
A0A6L7TZN1	unreviewed	A0A6L7TZN1_9CHLR	82	PF01402;	
A0A6L7U0Y8	unreviewed	A0A6L7U0Y8_9CHLR	83	PF01402;	
A0A6L7U2U7	unreviewed	A0A6L7U2U7_9CHLR	74	PF01402;	
A0A6L7U9W1	unreviewed	A0A6L7U9W1_9CHLR	88	PF01402;	
A0A6L7UBH9	unreviewed	A0A6L7UBH9_9BACT	77	PF01402;	
A0A6L7UC86	unreviewed	A0A6L7UC86_9BACT	72	PF01402;	
A0A6L7UFM1	unreviewed	A0A6L7UFM1_9BACT	82	PF01402;	
A0A6L7UL71	unreviewed	A0A6L7UL71_9BACT	79	PF01402;	
A0A6L7UUG5	unreviewed	A0A6L7UUG5_9CHLR	85	PF01402;	
A0A6L7W6B5	unreviewed	A0A6L7W6B5_9BACT	80	PF01402;	
A0A6L7WGT9	unreviewed	A0A6L7WGT9_9CHLR	83	PF01402;	
A0A6L7WIS7	unreviewed	A0A6L7WIS7_9BACT	70	PF01402;	
A0A6L7WK59	unreviewed	A0A6L7WK59_9BACT	94	PF01402;	
A0A6L7WKW9	unreviewed	A0A6L7WKW9_9BACT	98	PF01402;	
A0A6L7WLU8	unreviewed	A0A6L7WLU8_9BACT	78	PF01402;	
A0A6L7WQQ3	unreviewed	A0A6L7WQQ3_9BACT	82	PF01402;	
A0A6L7WV57	unreviewed	A0A6L7WV57_9CHLR	75	PF01402;	
A0A6L7X196	unreviewed	A0A6L7X196_9CHLR	79	PF01402;	
A0A6L7X2K0	unreviewed	A0A6L7X2K0_9CHLR	96	PF01402;	
A0A6L7X8E4	unreviewed	A0A6L7X8E4_9CHLR	45	PF01402;	
A0A6L7XSK5	unreviewed	A0A6L7XSK5_9GAMM	73	PF01402;	
A0A6L7YBQ1	unreviewed	A0A6L7YBQ1_9CHLR	85	PF01402;	
A0A6L7YIM3	unreviewed	A0A6L7YIM3_9CHLR	83	PF01402;	
A0A6L7YJR4	unreviewed	A0A6L7YJR4_9CHLR	78	PF01402;	
A0A6L7Z0E6	unreviewed	A0A6L7Z0E6_9BACT	73	PF01402;	
A0A6L8B9Y5	unreviewed	A0A6L8B9Y5_9PROT	79	PF01402;	
A0A6L8BCR6	unreviewed	A0A6L8BCR6_9PROT	90	PF01402;	
A0A6L8BFU0	unreviewed	A0A6L8BFU0_9PROT	86	PF01402;	
A0A6L8D089	unreviewed	A0A6L8D089_9GAMM	74	PF01402;	
A0A6L8D813	unreviewed	A0A6L8D813_9GAMM	82	PF01402;	
A0A6L8DJY1	unreviewed	A0A6L8DJY1_9BACT	73	PF01402;	
A0A6L8DM12	unreviewed	A0A6L8DM12_9BACT	82	PF01402;	
A0A6L8DRA2	unreviewed	A0A6L8DRA2_9BACT	85	PF01402;	
A0A6L8DSM5	unreviewed	A0A6L8DSM5_9BACT	97	PF01402;	
A0A6L8DT73	unreviewed	A0A6L8DT73_9BACT	71	PF01402;	
A0A6L8DUD8	unreviewed	A0A6L8DUD8_9BACT	84	PF01402;	
A0A6L8DVJ8	unreviewed	A0A6L8DVJ8_9BACT	109	PF11455;PF01402;	
A0A6L8E0U5	unreviewed	A0A6L8E0U5_9BACT	85	PF01402;	
A0A6L8EEQ9	unreviewed	A0A6L8EEQ9_9GAMM	81	PF01402;	
A0A6L8EM06	unreviewed	A0A6L8EM06_9GAMM	68	PF01402;	
A0A6L8F455	unreviewed	A0A6L8F455_9GAMM	81	PF01402;	
A0A6L8GET3	unreviewed	A0A6L8GET3_9BACT	90	PF01402;	
A0A6L8GME5	unreviewed	A0A6L8GME5_9BACT	97	PF01402;	
A0A6L8GXI9	unreviewed	A0A6L8GXI9_9ACTN	73	PF01402;	
A0A6L8HA18	unreviewed	A0A6L8HA18_9BACT	78	PF01402;	
A0A6L8HEC9	unreviewed	A0A6L8HEC9_9BACT	87	PF01402;	
A0A6L8HGK1	unreviewed	A0A6L8HGK1_9BACT	102	PF01402;	
A0A6L8HIL6	unreviewed	A0A6L8HIL6_9BACT	76	PF01402;	
A0A6L8HKI9	unreviewed	A0A6L8HKI9_9BACT	77	PF01402;	
A0A6L8HLX2	unreviewed	A0A6L8HLX2_9BACT	95	PF01402;	
A0A6L8HN65	unreviewed	A0A6L8HN65_9BACT	74	PF01402;	
A0A6L8HNE0	unreviewed	A0A6L8HNE0_9BACT	108	PF01402;	
A0A6L8HRI6	unreviewed	A0A6L8HRI6_9BACT	107	PF01402;	
